GEO_ID,NAME,S1901_C01_001E,S1901_C01_001M,S1901_C01_002E,S1901_C01_002M,S1901_C01_003E,S1901_C01_003M,S1901_C01_004E,S1901_C01_004M,S1901_C01_005E,S1901_C01_005M,S1901_C01_006E,S1901_C01_006M,S1901_C01_007E,S1901_C01_007M,S1901_C01_008E,S1901_C01_008M,S1901_C01_009E,S1901_C01_009M,S1901_C01_010E,S1901_C01_010M,S1901_C01_011E,S1901_C01_011M,S1901_C01_012E,S1901_C01_012M,S1901_C01_013E,S1901_C01_013M,S1901_C01_014E,S1901_C01_014M,S1901_C01_015E,S1901_C01_015M,S1901_C01_016E,S1901_C01_016M,S1901_C02_001E,S1901_C02_001M,S1901_C02_002E,S1901_C02_002M,S1901_C02_003E,S1901_C02_003M,S1901_C02_004E,S1901_C02_004M,S1901_C02_005E,S1901_C02_005M,S1901_C02_006E,S1901_C02_006M,S1901_C02_007E,S1901_C02_007M,S1901_C02_008E,S1901_C02_008M,S1901_C02_009E,S1901_C02_009M,S1901_C02_010E,S1901_C02_010M,S1901_C02_011E,S1901_C02_011M,S1901_C02_012E,S1901_C02_012M,S1901_C02_013E,S1901_C02_013M,S1901_C02_014E,S1901_C02_014M,S1901_C02_015E,S1901_C02_015M,S1901_C02_016E,S1901_C02_016M,S1901_C03_001E,S1901_C03_001M,S1901_C03_002E,S1901_C03_002M,S1901_C03_003E,S1901_C03_003M,S1901_C03_004E,S1901_C03_004M,S1901_C03_005E,S1901_C03_005M,S1901_C03_006E,S1901_C03_006M,S1901_C03_007E,S1901_C03_007M,S1901_C03_008E,S1901_C03_008M,S1901_C03_009E,S1901_C03_009M,S1901_C03_010E,S1901_C03_010M,S1901_C03_011E,S1901_C03_011M,S1901_C03_012E,S1901_C03_012M,S1901_C03_013E,S1901_C03_013M,S1901_C03_014E,S1901_C03_014M,S1901_C03_015E,S1901_C03_015M,S1901_C03_016E,S1901_C03_016M,S1901_C04_001E,S1901_C04_001M,S1901_C04_002E,S1901_C04_002M,S1901_C04_003E,S1901_C04_003M,S1901_C04_004E,S1901_C04_004M,S1901_C04_005E,S1901_C04_005M,S1901_C04_006E,S1901_C04_006M,S1901_C04_007E,S1901_C04_007M,S1901_C04_008E,S1901_C04_008M,S1901_C04_009E,S1901_C04_009M,S1901_C04_010E,S1901_C04_010M,S1901_C04_011E,S1901_C04_011M,S1901_C04_012E,S1901_C04_012M,S1901_C04_013E,S1901_C04_013M,S1901_C04_014E,S1901_C04_014M,S1901_C04_015E,S1901_C04_015M,S1901_C04_016E,S1901_C04_016M
09001010900,Census Tract 109, Fairfield County, Connecticut,1824,76,2.4,1.7,1.0,1.1,3.0,1.9,3.2,2.4,5.3,2.9,9.8,4.4,10.7,4.2,11.4,3.6,8.9,3.7,44.4,6.5,164063,34170,226520,25733,29.5,(X),(X),(X),(X),(X),1352,91,1.4,1.6,0.7,1.0,1.4,1.5,0.0,2.6,5.2,3.7,8.9,5.0,11.1,5.2,13.2,4.4,9.6,4.9,48.4,7.3,186250,52757,246279,28615,(X),(X),25.5,(X),(X),(X),1146,122,0.7,1.2,0.8,1.2,0.9,1.3,0.0,3.0,1.9,1.8,7.3,4.4,9.8,4.8,11.3,4.8,10.2,5.5,57.2,8.3,235588,39379,N,N,(X),(X),(X),(X),(X),(X),472,88,5.3,4.9,1.9,3.2,9.3,6.2,12.3,9.2,5.7,4.5,14.0,7.3,7.6,5.6,6.1,5.8,7.0,6.3,30.7,13.4,79688,37258,158707,51739,(X),(X),(X),(X),37.7,(X)
09001011000,Census Tract 110, Fairfield County, Connecticut,1738,67,2.4,1.9,1.7,2.5,0.3,0.5,1.0,1.2,2.1,1.5,3.2,2.2,6.4,3.8,12.2,4.4,10.1,4.0,60.7,6.1,236000,38340,338199,43360,42.3,(X),(X),(X),(X),(X),1497,84,2.1,1.9,1.9,2.9,0.3,0.6,0.0,2.3,0.5,0.9,3.2,2.4,4.3,2.5,11.6,4.9,9.1,4.1,66.9,6.9,250,000+,***,367965,49586,(X),(X),44.4,(X),(X),(X),1337,101,1.5,1.7,2.2,3.3,0.0,2.6,0.0,2.6,0.6,1.0,3.6,2.7,2.2,2.2,11.5,5.2,8.5,4.4,69.9,7.5,250,000+,***,N,N,(X),(X),(X),(X),(X),(X),241,84,4.1,6.6,0.0,13.5,0.0,13.5,7.5,8.5,12.0,9.4,2.9,4.4,23.7,21.5,11.6,14.9,16.2,14.9,22.0,14.2,89962,52038,147150,44937,(X),(X),(X),(X),24.9,(X)
09001011100,Census Tract 111, Fairfield County, Connecticut,1439,68,5.3,3.8,0.5,0.8,3.3,2.7,3.1,2.2,3.7,2.0,3.7,2.3,2.4,1.6,12.4,4.3,6.0,3.2,59.8,6.4,250,000+,***,425369,52053,37.9,(X),(X),(X),(X),(X),1162,61,2.6,2.3,0.7,1.2,0.9,1.4,1.3,1.6,3.2,2.0,1.6,1.7,2.2,1.6,12.5,4.4,4.6,3.5,70.4,6.6,250,000+,***,500720,58053,(X),(X),37.1,(X),(X),(X),1054,75,2.6,2.4,0.8,1.3,0.9,1.5,0.9,1.5,3.5,2.3,0.7,1.2,1.4,1.4,10.6,5.0,4.0,3.5,74.6,6.6,250,000+,***,N,N,(X),(X),(X),(X),(X),(X),277,70,16.6,14.2,2.5,4.5,13.4,12.5,7.6,7.4,5.8,7.1,12.3,9.6,2.9,4.4,15.9,13.4,7.9,7.6,15.2,10.8,58750,23945,105032,35499,(X),(X),(X),(X),37.5,(X)
09001011200,Census Tract 112, Fairfield County, Connecticut,618,56,5.8,3.4,1.1,1.5,3.4,5.4,1.9,2.1,2.3,2.1,7.0,6.4,3.1,2.5,11.2,4.5,5.8,3.8,58.4,8.2,238068,26575,431533,58831,45.5,(X),(X),(X),(X),(X),434,61,0.0,7.7,0.0,7.7,5.3,7.9,0.0,7.7,0.9,1.6,9.9,8.7,2.8,2.8,8.1,4.6,5.1,4.1,68.0,11.1,250,000+,***,527712,89440,(X),(X),44.9,(X),(X),(X),403,55,0.0,8.3,0.0,8.3,0.5,1.4,0.0,8.3,1.0,1.8,10.7,9.2,3.0,3.0,8.7,4.9,5.5,4.5,70.7,10.8,250,000+,***,N,N,(X),(X),(X),(X),(X),(X),184,57,19.6,10.7,3.8,5.1,0.0,17.2,6.5,7.3,5.4,6.1,0.0,17.2,3.8,5.2,18.5,12.3,6.5,8.1,35.9,17.5,128654,56233,202241,72777,(X),(X),(X),(X),46.7,(X)
09001011300,Census Tract 113, Fairfield County, Connecticut,1252,86,1.5,1.5,2.6,3.1,2.5,2.6,11.9,5.7,10.5,4.8,16.3,6.8,16.5,5.6,9.9,4.3,9.3,4.4,19.0,5.7,80882,18146,170900,34414,35.8,(X),(X),(X),(X),(X),781,95,3.7,4.6,1.3,1.9,2.9,3.7,11.5,6.3,12.7,6.6,11.7,7.0,16.5,7.9,8.8,5.4,7.4,5.4,23.4,7.9,81938,18852,190757,51970,(X),(X),32.7,(X),(X),(X),548,89,0.0,6.2,1.8,2.7,0.0,6.2,9.9,6.1,6.2,4.8,10.4,7.9,15.1,8.9,12.6,7.7,10.6,7.6,33.4,10.3,136071,33050,N,N,(X),(X),(X),(X),(X),(X),471,94,4.0,4.0,0.0,7.2,1.7,2.7,16.6,11.4,8.9,6.6,22.9,10.7,15.5,8.8,7.4,5.0,11.3,8.6,11.7,8.4,68393,15055,128595,60260,(X),(X),(X),(X),39.1,(X)
09001020100,Census Tract 201, Fairfield County, Connecticut,3017,215,7.8,3.8,14.2,5.1,9.5,4.1,4.1,2.7,10.1,3.7,10.0,4.3,9.9,4.4,16.3,4.8,5.0,2.5,13.1,4.9,63514,20574,106961,25182,25.1,(X),(X),(X),(X),(X),1043,165,0.8,1.3,2.7,3.7,8.1,6.3,3.0,3.7,9.4,6.8,14.7,10.5,12.2,7.9,23.3,9.7,4.3,4.2,21.7,10.0,93125,24612,165600,60853,(X),(X),30.2,(X),(X),(X),804,165,1.0,1.6,3.5,4.8,7.1,5.7,0.0,4.3,3.2,3.9,17.9,13.0,12.9,9.8,20.6,9.8,5.6,5.5,28.1,12.4,103750,43704,N,N,(X),(X),(X),(X),(X),(X),1974,200,11.5,5.8,20.2,7.2,10.3,5.7,4.7,3.6,10.4,5.1,7.5,4.2,9.4,5.5,11.9,4.9,5.4,3.0,8.6,4.8,40877,14460,75539,17781,(X),(X),(X),(X),22.0,(X)
09001020200,Census Tract 202, Fairfield County, Connecticut,1231,85,3.0,3.6,1.5,1.7,0.0,2.8,1.5,1.5,0.0,2.8,2.4,2.1,4.3,3.1,18.1,5.7,10.7,4.6,58.5,6.5,233750,36317,332223,46793,38.1,(X),(X),(X),(X),(X),1049,74,1.0,1.4,1.8,2.0,0.0,3.3,0.9,1.3,0.0,3.3,1.0,1.6,4.2,3.3,18.2,6.4,8.5,4.0,64.5,6.5,250,000+,***,348521,46935,(X),(X),30.2,(X),(X),(X),974,76,1.0,1.5,0.9,1.5,0.0,3.5,0.9,1.4,0.0,3.5,1.0,1.7,3.5,3.1,17.9,6.5,7.4,3.9,67.4,7.2,250,000+,***,N,N,(X),(X),(X),(X),(X),(X),182,86,14.8,21.5,0.0,17.4,0.0,17.4,4.9,7.7,0.0,17.4,10.4,12.3,4.9,8.4,46.7,21.8,0.0,17.4,18.1,13.8,116786,40414,221220,139521,(X),(X),(X),(X),59.3,(X)
09001020300,Census Tract 203, Fairfield County, Connecticut,2374,98,0.7,1.0,0.7,1.0,0.0,1.5,2.6,2.2,0.5,0.8,8.8,3.8,7.5,3.9,14.6,5.9,15.3,5.2,49.4,6.5,196250,41266,249730,24688,30.9,(X),(X),(X),(X),(X),2022,120,0.7,1.1,0.0,1.7,0.0,1.7,0.7,1.1,0.6,1.0,7.6,3.9,5.3,3.8,15.4,6.3,17.4,6.1,52.3,7.4,209286,29723,262485,27020,(X),(X),33.1,(X),(X),(X),1883,136,0.0,1.8,0.0,1.8,0.0,1.8,0.7,1.2,0.6,1.1,5.3,3.5,5.7,4.1,14.6,6.6,18.0,6.4,55.1,7.9,216172,21752,N,N,(X),(X),(X),(X),(X),(X),352,101,4.5,7.2,4.5,6.6,0.0,9.5,13.4,12.6,0.0,9.5,19.9,14.6,15.9,14.4,5.7,8.5,7.4,8.4,28.7,19.5,81375,66613,154004,59185,(X),(X),(X),(X),18.2,(X)
09001020400,Census Tract 204, Fairfield County, Connecticut,1193,67,0.6,1.0,2.9,2.3,2.3,2.0,2.0,1.9,4.4,3.2,6.5,4.1,4.5,2.9,21.2,5.5,12.0,5.2,43.6,6.6,170972,25580,289428,39900,33.1,(X),(X),(X),(X),(X),1010,64,0.7,1.2,1.1,1.7,0.0,3.4,0.9,1.4,2.2,2.4,8.5,4.9,4.1,3.2,24.5,6.1,12.5,5.9,45.6,7.9,178857,29218,315677,46310,(X),(X),30.5,(X),(X),(X),928,71,0.0,3.7,1.2,1.8,0.0,3.7,1.0,1.6,2.4,2.6,8.4,5.3,2.7,2.2,22.2,6.5,12.5,6.4,49.7,8.5,194605,91672,N,N,(X),(X),(X),(X),(X),(X),183,56,0.0,17.3,13.1,11.0,14.8,11.9,8.2,9.0,16.4,14.9,0.0,17.3,7.1,7.5,8.2,8.8,0.0,17.3,32.2,16.8,-,**,137543,62947,(X),(X),(X),(X),43.2,(X)
09001020500,Census Tract 205, Fairfield County, Connecticut,1716,69,1.5,1.2,0.5,0.9,2.5,3.0,2.8,2.7,5.2,3.5,5.8,2.6,5.1,3.9,17.6,5.8,12.5,4.6,46.5,6.3,186324,28671,261709,32061,40.7,(X),(X),(X),(X),(X),1291,93,0.0,2.7,0.7,1.2,0.7,1.1,0.9,1.3,3.6,3.3,6.3,3.0,3.3,2.9,16.4,7.3,14.5,5.8,53.5,7.6,214861,32868,302377,40923,(X),(X),37.9,(X),(X),(X),1110,95,0.0,3.1,0.0,3.1,0.0,3.1,0.0,3.1,2.1,3.3,4.3,2.7,1.4,1.6,18.3,8.2,13.4,5.6,60.5,7.6,231875,33745,N,N,(X),(X),(X),(X),(X),(X),425,94,6.1,4.9,0.0,7.9,8.0,11.4,8.5,10.4,10.1,9.9,8.5,6.6,10.4,11.5,19.1,13.5,4.2,4.4,25.2,13.9,92679,53107,133826,43875,(X),(X),(X),(X),49.4,(X)
